FeatureID	Domain	Phylum	Class	Order	Family	Genus	Species	RSV
838fd383b2c493da7630d253c3b017d3	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7019
6a5d94aea5c45c35a0534a0daccc4aee	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7020
db9b1a717cb379994561addbb4e92ebb	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7021
d74e01447886c302386b326b501d13de	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7022
195d0c8b5680941f4b91ad05eec2b2ae	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7023
2607d2f73e3d6c8cdc9154953e010d9a	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7024
1412c65f88fc654bc3b957313cb37497	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7025
a19dc1c94197b3e3cce36d493f6392c2	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7026
cb095ce72d812a4873b7f77e114a4160	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7027
e17e67b3134ecdf2ccb2fb446fd1371b	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7028
d77f4597c582c65dcc945514c64bcf6e	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7029
44260b762632b535816fc892479d1361	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		7030
5b1df76423ef97fdd16da019a164c177	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7031
c40ef38740031c44d1ad35cfc2612dd9	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7032
3491e79dd9fe544df75c96516b1a14bd	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7033
37677927913d21cb979adb7afb2f95ab	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7034
973c9b5598f5526fee7c58550ee1aa66	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7035
d41ed3102d6cd649631edd011411d9e7	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7036
21656392eb3f8ef7b2adaec9cbbfe47e	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7037
b5a041f5fc5a1cab9bdc6dbc38420a9c	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella_vaginalis	7038
71df768d4e8880b57130e8992576753e	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7039
15faca6e47988b4fb3648dda6c216bc0	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7040
4216831d4c5c403c15d470eaa0c305b3	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7041
bb764f2b8910512186697e3033e24c88	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7042
f11e83768289cacc4525e9c4e74ead11	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7043
c35dbad4659a8fd334ebefad2e371ba4	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7044
661a57adcd4baa5b875d93ce30c69ddb	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7045
51f17080419aeb6076920163ef6665b3	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7046
624fc8c43f9d90b46b61f12a72426edd	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7047
bf9991ad1fe7c832245fa4a2462b8273	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7048
2db6674befd65a10ee4e6d466827a6d1	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7049
342e9ab4d1aae05234348da31e750de9	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7050
47fab10defad19c809090abaeda4d97a	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7051
4a8941553ebc0a1b29641432d5455713	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7052
26a2d8366421cc0fb7c421f71d87bd40	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7053
bfb29f5aa3f0c0ce2a65237891fca3d7	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7054
44239b14d7bd56f6202863da08129d86	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7055
e07b499035df8ac97c69669ae34ce0b1	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7056
237bb1137a7dc94e6d27cda52f3f7468	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella		7057
189a208875934618c22ed86d4adad80f	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	Parascardovia_denticolens	7058
5ffa1accd6f1e967da73d0983f225060	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	Parascardovia_denticolens	7059
cb959141a6624e5e1a909a27d3a76b59	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	Parascardovia_denticolens	7060
67b8fc65df36d3b1d68b5644cddb9828	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_inopinata	7061
7dcd8e7ce18ccf71f255f11f3c34c32a	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_inopinata	7062
89ae2c5254600fedb3ad9d7ea85a1e6e	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7063
751ce01beae96d768c61dd8d19619f64	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7064
f1584921949add2fa0feb93f192f54b0	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7065
aef9fa0a306cf0c45f0729e67de44d5f	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7066
4b4309dd416003e7fa64cd257eac41a2	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7067
bfd739bb2edbba52a454d6569a3c9b94	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7068
ad16a7e8e1a27748ab5e8016d291f813	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7069
5a7f97d01c2ae7ebe441a172787f33f3	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7070
3ada511b980275244f1db6191e8eb692	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7071
96a6bf35edb8a1487f7a76d770d4fa44	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7072
a8affb2ac3166bdbf6afb557296914f6	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7073
771a2fc3704f38531417d9d141c2ef33	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7074
d417bba47943490386ea8bce10da9dcc	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7075
472664e9ab5d1fe08731c5d7dae8241c	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7076
5b4f8a6e4bcee1ce48bd6fd8da681071	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7077
33a77479c41076ee5f766f64105aa775	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7078
2bcc4b4c4e91722d2224df33e3cc39f7	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7079
131b27227f52ecae3cdfa0e74ce23e7b	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_wiggsiae	7080
5a02f6f5d402b297b6c3973b4f6c7aa5	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica		7081
2f8e574f0bda86691e83c790dbca0163	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7082
7e48b41d417b623319a208a151cdfee6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7083
10384eca06486f630a27d1ed986c6a5e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7084
8f19682e512b42fc2e5e2a5252813043	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7085
4bed40b155093a2d7b0391f993a18408	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7086
f2b1c0b9f76b1c401a78058d095020d4	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7087
97c789607e50f1fe0363a94c36834d71	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium		7088
352b5735de4f9594997899207c7e0b02	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthellaceae_DNF00809		7089
b7207d6848c0f9ff6ff58fa4c17f00e8	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthellaceae_DNF00809		7090
019dee9e39364785b6eda88700cddf72	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthellaceae_DNF00809		7091
640a8e099acf13664b3acd23d787c2eb	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthellaceae_DNF00809		7092
de50daa8637fe8933113b3b56c3c3d99	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7093
b4ed87ce4ffbfab02c080003f5c65b8d	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7094
a0b5ea5847db4d33c9f61d6cfcae0259	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7095
31acd4e41270a3085faf76a6ea74c0fb	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7096
d625d546518b751ffd0ed49001ae0f3b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7097
38b4cd59cfe56c606fb7f5edacb7f1eb	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7098
6e44deac24a4c30b88576d25ca1a7d04	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7099
de1c4d422b4dd6934cc9a3f8f8e8327c	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7100
9e0a6f400248b2288673abcdbcd649a1	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7101
135937410eab16ac0701680711589c48	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7102
4c4297eff4cdd4c9e69bc83925bba3c3	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7103
67e0905027fec1edd89080bd6e165461	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7104
f94ed6c7d6ea5e8f8ead2d3406542b30	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7105
1a9d2a416c0ad42c4708eeca57c60d95	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7106
f88db23a6c60badb5b4c4e4f08e6c01b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		7107
cd0c147b9159dee632d7a8bc88c4782c	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus		7108
b0bdf3dfb8eb3180d5f2ba6d7d0c1d6a	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus		7109
3195fb055883e7aa18195b3ddf5b0c81	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus		7110
398a363fc9779712824e28df0eef1abe	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter		7111
f59c433cf27027bf00b7874affe2137d	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Parvibacter		7112
4c9fb4edd2b212a1ae19327e0ddcd861	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia		7113
d3b33c17d9144694b28d2a8fd7e356ac	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia		7114
9a03324db3cdebcd10edfd8f7f8fbf04	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia		7115
bd4203e8f9653f5bb035e0839be417f7	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia		7116
b5fbdde89757bb90914a196b9f74a65d	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia		7117
cc379389817ef0d4e0b27374f30af45f	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia_exigua	7118
8fa3fc95fd17ccbbd37750516022b819	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia		7119
7a1bc8ab2f7a561e830ee50ad91ca5e3	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia		7120
96cd76a14e175b95befd6552980f7dcb	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia		7121
65a696b87dd6f67dd16bb75f3f1f887e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia		7122
5f20863054e9c932dc13a6fecff99481	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			7123
c1d69b61ee3882a1bf0891e3f21c0d8e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			7124
cc5534f8daea6225800e50e124721fda	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			7125
b3f8e56f52ad99da33e41af658a33c54	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			7126
c6f4d525396215ec2c5df4d2fd1679af	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			7127
fb5de19d297dde7bbe061d96f8e8ab0f	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			7128
4d7c9ece63759dee9e6ab7ffa04c3f53	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7129
b4d4d327665eca0690df4b968c7988d0	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7130
c8d19bcd56b5aa50ab6cf970c90aaede	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7131
1960318af2821cbfb75b4ed9d23ff591	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7132
85f3064200bdea053261d4cd42675233	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7133
69d33e350c6709d1ef96e7cad70d97a5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7134
ccb4217991d15805affefd46c7159144	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7135
e1534330d4adf152edc7de124053c281	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7136
d1b2d09ff430ff0868c3fa011cb16013	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7137
ebe6582f4c653cf874326e95aa9877c3	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7138
c67cd9ea00bd03fdab51ca74bad4e2ce	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7139
5e98c344153b6b97d623825450b1e4be	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7140
1a374dc86a2486f47f7e86df776852ec	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7141
dc04540e8042badcabc9b37fcde10ff9	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7142
e6fe2a3479bd57965eb4df45f69666c8	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7143
0f47448ad2b4663ed021d36b34557e8a	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7144
8fe588a14750f2ed740203ce671b4e21	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7145
4ef1fd997b4f55f5be55928ce9a202e0	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7146
dc4118ca5b42f5b3a7da675b193c1c62	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7147
65e72e4dfb1884a875dd6629c41fcc5e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7148
46aeef5afd7e6c5b3f9890095a0b92f2	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7149
6f62617c24b513f16a7984e3b8b1e210	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7150
4056009f7b69eed0fad7e735b8fd128f	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7151
fca519d29f31e0005276145bd3965d67	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7152
af6fd80a08ae9dae5720b06a6dcf70b0	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7153
235e2793c2effffc0082d8fee693dcb5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7154
f99c363c3591e64bcc24d040e9ebeded	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	7155
9bd50d441578a34abac0fcf8e780d0f6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_massiliensis	7156
f5690b2ecf8b732293edc903ef9eb988	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_massiliensis	7157
5d13549305940f65cd651380329d9faf	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_massiliensis	7158
fea9b634acca38cd30c94dfcb92cba58	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7159
c81c94ff8f3c63b90c76f0d056af33c0	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7160
3db4944b65dca478651ba7d2c9570a8b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7161
d5917e1427e9edb3351f826788501d4b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7162
c7ea9504fe135c6a69cde07d103ff55f	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7163
801ac436764c2ea538a1a73408fb812a	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7164
fe02953155469bba36ee4d29c1b65199	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7165
a7b88cde6f6bb09e42aabee3fb3b64f2	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7166
d1ace1207dddfa7d24443fc90ed403c8	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		7167
903877947bc56f68bcaad6921229614e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma		7168
fe3b10d4ca3314195a6a1b8463f31e9e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium_minutum	7169
78445ece4e4927d035a3b651c3decf53	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium_minutum	7170
7102e6c7bbfef9468802c40a2536ef9f	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7171
732affd3fe0349c768fe508a73220235	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7172
fcc46c4e2457a410fa62114e070fc7a0	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7173
44448a1df5c71eab67497dfce884a5cd	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7174
d5d03e524d45199a8693dc4bb5872f89	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7175
cc1963b2c463e2f63c715c3e0ed377cc	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7176
654a821f1753e3cb6c4c323616ff7ee9	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7177
c3866b2aec942e7ec5cd54a496ee3688	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7178
c4395b768a7b74fc2bb987e0943eb101	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7179
5de6920851aaeacff7d328f7b9f05c4b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7180
e446085e47967d2cf29729d3c35f3047	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7181
e42f63bbc2e3b0b72d8fb2c9f9f69064	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7182
05e12da96b4a95e672b489eaacfc910a	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7183
51d415168e9a5662a1b010728e953ef2	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7184
a3506351a9f896b22d940fd71bbb7d25	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7185
5f1b6eb1e0e275bd07e2d937979dba3e	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7186
f9fa95252c5d666134ad315895822938	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7187
37edaab22e227b262881445ef84450ec	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7188
6c0cf1bb4ea0fe340b1781ed1004aebe	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7189
ffa5c2e58988cdc69918d18613169067	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7190
d25bf3b81edcadab1b8f3e54d9929210	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium		7191
